model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k_center,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,7.058,0.085,0.725,0.608,0.727,0.684,0.782,1.7e-05,20,0,,,,
rf,k_center,0.6,0.595,0.595,0.6,0.05,0.048,0.048,0.05,16.459,0.332,0.585,0.38,0.432,0.389,0.787,2.2e-05,20,0,,,,
svc,k_center,0.575,0.524,0.524,0.575,0.1,0.079,0.079,0.1,5.995,0.002,0.498,0.135,0.043,0.155,0.396,8e-06,20,0,,,,
logreg,k_center,0.575,0.56,0.56,0.575,0.15,0.149,0.149,0.15,6.971,0.007,0.492,0.138,0.051,0.157,0.465,1e-06,20,0,,,,
mlp,k_center,0.35,0.336,0.336,0.35,0.094,0.104,0.104,0.094,7.296,0.022,0.516,0.331,0.376,0.337,0.536,3.2e-05,20,0,,,,
xgb,craig,0.7,0.657,0.786,0.85,0.245,0.28,0.175,0.122,4.045,0.017,0.576,0.589,0.807,0.832,0.666,5.8e-05,20,0,,,,
rf,craig,0.6,0.543,0.714,0.8,0.2,0.229,0.143,0.1,17.599,0.217,0.603,0.62,0.819,0.838,0.745,1.6e-05,20,0,,,,
svc,craig,0.533,0.497,0.646,0.7,0.267,0.267,0.221,0.245,6.779,0.002,0.508,0.486,0.778,0.834,0.579,4e-06,20,0,,,,
logreg,craig,0.5,0.429,0.643,0.75,0.0,0.0,0.0,0.0,5.092,0.006,0.5,0.458,0.774,0.845,0.46,1e-06,20,0,,,,
mlp,craig,0.367,0.345,0.517,0.55,0.125,0.084,0.126,0.187,7.625,0.02,0.526,0.497,0.675,0.629,0.534,2e-05,20,0,,,,
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.676,0.022,0.459,0.126,0.042,0.144,0.146,2e-05,20,0,,,,
rf,lc,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,14.319,0.103,0.288,0.271,0.387,0.31,0.215,8e-06,20,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.878,0.002,0.319,0.153,0.141,0.153,0.191,6e-06,20,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.216,0.007,0.365,0.117,0.058,0.125,0.104,0.0,20,0,,,,
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.044,0.66,0.28,0.179,0.207,0.181,0.178,2.9e-05,20,0,,,,
xgb,random,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,7.543,0.041,0.822,0.78,0.876,0.869,0.88,1.2e-05,20,1,,,,
rf,random,0.8,0.781,0.781,0.8,0.127,0.147,0.147,0.127,13.697,0.104,0.8,0.731,0.84,0.824,0.861,9e-06,20,1,,,,
svc,random,0.75,0.742,0.742,0.75,0.079,0.081,0.081,0.079,2.618,0.003,0.776,0.76,0.871,0.867,0.853,6e-06,20,1,,,,
logreg,random,0.8,0.79,0.79,0.8,0.1,0.105,0.105,0.1,6.902,0.005,0.81,0.725,0.832,0.812,0.866,1e-06,20,1,,,,
mlp,random,0.675,0.659,0.659,0.675,0.1,0.109,0.109,0.1,7.854,0.033,0.747,0.636,0.754,0.717,0.838,4.5e-05,20,1,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.26,0.034,0.823,0.8,0.892,0.888,0.872,1.5e-05,20,1,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.162,0.267,0.5,0.135,0.043,0.156,0.887,1.7e-05,20,1,,,,
svc,k-means,0.55,0.507,0.507,0.55,0.127,0.157,0.157,0.127,5.021,0.002,0.563,0.574,0.815,0.861,0.487,7e-06,20,1,,,,
logreg,k-means,0.7,0.696,0.696,0.7,0.1,0.102,0.102,0.1,4.156,0.014,0.61,0.563,0.724,0.687,0.668,1e-06,20,1,,,,
mlp,k-means,0.5,0.453,0.453,0.5,0.158,0.189,0.189,0.158,8.151,0.061,0.718,0.659,0.793,0.77,0.796,7.3e-05,20,1,,,,
xgb,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,4.803,0.028,0.818,0.799,0.891,0.888,0.892,1.7e-05,20,1,,,,
rf,ag,0.85,0.845,0.845,0.85,0.146,0.15,0.15,0.146,17.06,0.354,0.713,0.525,0.613,0.559,0.848,2.2e-05,20,1,,,,
svc,ag,0.65,0.634,0.634,0.65,0.184,0.195,0.195,0.184,4.884,0.002,0.654,0.657,0.822,0.824,0.165,8e-06,20,1,,,,
logreg,ag,0.8,0.798,0.798,0.8,0.232,0.235,0.235,0.232,6.962,0.031,0.603,0.548,0.705,0.662,0.682,1e-06,20,1,,,,
mlp,ag,0.65,0.634,0.634,0.65,0.184,0.188,0.188,0.184,4.278,0.021,0.729,0.695,0.828,0.816,0.831,2.8e-05,20,1,,,,
xgb,k_center,0.75,0.741,0.741,0.75,0.158,0.169,0.169,0.158,7.141,0.033,0.745,0.663,0.788,0.76,0.794,2e-06,20,1,,,,
rf,k_center,0.6,0.572,0.572,0.6,0.146,0.173,0.173,0.146,16.925,0.432,0.735,0.589,0.698,0.65,0.813,3.1e-05,20,1,,,,
svc,k_center,0.525,0.447,0.447,0.525,0.094,0.121,0.121,0.094,3.105,0.003,0.5,0.135,0.043,0.156,0.5,8e-06,20,1,,,,
logreg,k_center,0.55,0.548,0.548,0.55,0.17,0.171,0.171,0.17,2.86,0.006,0.49,0.137,0.05,0.156,0.562,1e-06,20,1,,,,
mlp,k_center,0.475,0.461,0.461,0.475,0.215,0.227,0.227,0.215,6.545,0.831,0.564,0.326,0.348,0.328,0.646,3e-05,20,1,,,,
xgb,craig,0.667,0.653,0.687,0.7,0.167,0.16,0.093,0.1,4.132,0.046,0.72,0.691,0.827,0.816,0.781,1.3e-05,20,1,,,,
rf,craig,0.633,0.627,0.647,0.65,0.233,0.213,0.173,0.2,16.178,0.255,0.758,0.714,0.835,0.822,0.845,2.1e-05,20,1,,,,
svc,craig,0.717,0.627,0.633,0.7,0.194,0.259,0.262,0.187,6.715,0.001,0.54,0.544,0.783,0.808,0.678,4e-06,20,1,,,,
logreg,craig,0.567,0.553,0.587,0.6,0.276,0.286,0.267,0.255,6.395,0.01,0.643,0.533,0.657,0.602,0.699,1e-06,20,1,,,,
mlp,craig,0.467,0.42,0.453,0.5,0.172,0.183,0.18,0.158,5.931,0.026,0.589,0.585,0.779,0.775,0.678,5.2e-05,20,1,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.178,0.162,0.238,0.117,0.11,0.117,0.121,2e-05,20,1,,,,
rf,lc,0.95,0.95,0.95,0.95,0.1,0.1,0.1,0.1,14.373,0.207,0.291,0.288,0.422,0.341,0.228,1.2e-05,20,1,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.223,0.002,0.304,0.166,0.172,0.166,0.194,6e-06,20,1,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.708,0.007,0.384,0.123,0.063,0.132,0.109,1e-06,20,1,,,,
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.989,1.037,0.3,0.194,0.225,0.196,0.184,5.4e-05,20,1,,,,
xgb,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,7.627,0.019,0.816,0.728,0.833,0.813,0.876,3e-06,20,2,,,,
rf,random,0.825,0.824,0.824,0.825,0.17,0.169,0.169,0.17,11.07,0.107,0.72,0.625,0.751,0.715,0.809,1.1e-05,20,2,,,,
svc,random,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,6.222,0.002,0.72,0.605,0.725,0.682,0.814,5e-06,20,2,,,,
logreg,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.79,0.006,0.782,0.686,0.8,0.773,0.848,1e-06,20,2,,,,
mlp,random,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,6.301,0.06,0.757,0.65,0.768,0.733,0.831,5.8e-05,20,2,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.218,0.023,0.717,0.514,0.595,0.543,0.893,2.1e-05,20,2,,,,
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,14.205,0.253,0.509,0.153,0.071,0.17,0.875,1.7e-05,20,2,,,,
svc,k-means,0.675,0.657,0.657,0.675,0.187,0.199,0.199,0.187,4.926,0.002,0.7,0.693,0.836,0.833,0.175,9e-06,20,2,,,,
logreg,k-means,0.725,0.715,0.715,0.725,0.122,0.134,0.134,0.122,7.032,0.011,0.74,0.648,0.773,0.74,0.812,1e-06,20,2,,,,
mlp,k-means,0.6,0.588,0.588,0.6,0.094,0.095,0.095,0.094,3.533,0.022,0.792,0.735,0.846,0.832,0.869,4.8e-05,20,2,,,,
xgb,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,4.838,0.034,0.83,0.775,0.871,0.861,0.894,7e-06,20,2,,,,
rf,ag,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,15.677,0.383,0.717,0.542,0.637,0.583,0.828,2.5e-05,20,2,,,,
svc,ag,0.675,0.655,0.655,0.675,0.218,0.234,0.234,0.218,6.731,0.002,0.585,0.605,0.82,0.852,0.161,8e-06,20,2,,,,
logreg,ag,0.75,0.737,0.737,0.75,0.158,0.168,0.168,0.158,6.954,0.01,0.759,0.724,0.844,0.835,0.855,0.0,20,2,,,,
mlp,ag,0.675,0.661,0.661,0.675,0.127,0.134,0.134,0.127,5.14,0.018,0.731,0.702,0.834,0.824,0.843,2.6e-05,20,2,,,,
xgb,k_center,0.75,0.736,0.736,0.75,0.137,0.148,0.148,0.137,3.681,0.018,0.751,0.661,0.783,0.753,0.789,1.8e-05,20,2,,,,
rf,k_center,0.75,0.742,0.742,0.75,0.177,0.187,0.187,0.177,13.577,0.264,0.716,0.586,0.702,0.654,0.805,1.6e-05,20,2,,,,
svc,k_center,0.55,0.497,0.497,0.55,0.1,0.122,0.122,0.1,6.031,0.002,0.5,0.135,0.043,0.156,0.492,8e-06,20,2,,,,
logreg,k_center,0.525,0.507,0.507,0.525,0.094,0.098,0.098,0.094,6.412,0.007,0.492,0.137,0.049,0.156,0.515,1e-06,20,2,,,,
mlp,k_center,0.35,0.329,0.329,0.35,0.094,0.094,0.094,0.094,7.436,0.658,0.664,0.5,0.595,0.538,0.728,3.9e-05,20,2,,,,
xgb,craig,0.567,0.524,0.686,0.75,0.226,0.241,0.167,0.158,4.132,0.014,0.562,0.573,0.813,0.856,0.859,7e-06,20,2,,,,
rf,craig,0.567,0.524,0.686,0.75,0.226,0.241,0.167,0.158,12.959,0.252,0.692,0.704,0.85,0.855,0.825,1.6e-05,20,2,,,,
svc,craig,0.767,0.718,0.81,0.85,0.226,0.256,0.161,0.122,2.648,0.001,0.5,0.466,0.773,0.838,0.724,3e-06,20,2,,,,
logreg,craig,0.633,0.557,0.686,0.75,0.194,0.223,0.167,0.158,6.323,0.007,0.5,0.462,0.774,0.841,0.626,0.0,20,2,,,,
mlp,craig,0.633,0.557,0.686,0.75,0.194,0.223,0.167,0.158,7.774,0.031,0.61,0.627,0.82,0.836,0.687,2.7e-05,20,2,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.268,0.039,0.459,0.126,0.042,0.144,0.135,5e-06,20,2,,,,
rf,lc,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,12.485,0.257,0.288,0.267,0.378,0.303,0.224,1.8e-05,20,2,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.879,0.002,0.365,0.117,0.058,0.125,0.103,4e-06,20,2,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.441,0.008,0.379,0.122,0.063,0.131,0.109,1e-06,20,2,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.193,0.033,0.328,0.145,0.123,0.146,0.15,6.7e-05,20,2,,,,
xgb,random,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,7.789,0.01,0.756,0.669,0.79,0.762,0.827,1.8e-05,20,3,,,,
rf,random,0.75,0.739,0.739,0.75,0.137,0.148,0.148,0.137,14.401,0.164,0.804,0.685,0.793,0.762,0.866,9e-06,20,3,,,,
svc,random,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,4.248,0.002,0.739,0.652,0.778,0.747,0.808,7e-06,20,3,,,,
logreg,random,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,7.006,0.008,0.743,0.646,0.768,0.735,0.815,1e-06,20,3,,,,
mlp,random,0.775,0.764,0.764,0.775,0.122,0.126,0.126,0.122,8.06,0.071,0.746,0.651,0.773,0.74,0.808,8.6e-05,20,3,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.633,0.033,0.501,0.141,0.053,0.16,0.87,1.9e-05,20,3,,,,
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,15.45,0.313,0.5,0.134,0.042,0.155,0.878,1.9e-05,20,3,,,,
svc,k-means,0.65,0.642,0.642,0.65,0.166,0.167,0.167,0.166,2.659,0.003,0.653,0.657,0.823,0.826,0.163,1.1e-05,20,3,,,,
logreg,k-means,0.675,0.671,0.671,0.675,0.15,0.148,0.148,0.15,4.045,0.014,0.64,0.583,0.734,0.698,0.718,1e-06,20,3,,,,
mlp,k-means,0.55,0.533,0.533,0.55,0.1,0.101,0.101,0.1,8.025,0.061,0.741,0.69,0.818,0.801,0.813,6.6e-05,20,3,,,,
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.838,0.028,0.816,0.798,0.891,0.888,0.884,1.2e-05,20,3,,,,
rf,ag,0.825,0.821,0.821,0.825,0.187,0.188,0.188,0.187,13.749,0.232,0.726,0.521,0.603,0.551,0.861,1.7e-05,20,3,,,,
svc,ag,0.65,0.644,0.644,0.65,0.255,0.259,0.259,0.255,3.822,0.003,0.647,0.668,0.838,0.851,0.863,8e-06,20,3,,,,
logreg,ag,0.8,0.794,0.794,0.8,0.17,0.173,0.173,0.17,6.675,0.112,0.604,0.548,0.703,0.659,0.68,0.0,20,3,,,,
mlp,ag,0.65,0.645,0.645,0.65,0.229,0.233,0.233,0.229,6.286,0.038,0.721,0.683,0.818,0.804,0.82,2.8e-05,20,3,,,,
xgb,k_center,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,7.272,0.025,0.71,0.601,0.724,0.68,0.772,1.8e-05,20,3,,,,
rf,k_center,0.65,0.642,0.642,0.65,0.146,0.153,0.153,0.146,17.041,0.385,0.645,0.497,0.6,0.541,0.762,2.2e-05,20,3,,,,
svc,k_center,0.6,0.54,0.54,0.6,0.166,0.193,0.193,0.166,3.851,0.003,0.495,0.134,0.043,0.154,0.348,8e-06,20,3,,,,
logreg,k_center,0.6,0.581,0.581,0.6,0.289,0.305,0.305,0.289,2.963,0.013,0.548,0.372,0.433,0.384,0.585,1e-06,20,3,,,,
mlp,k_center,0.425,0.415,0.415,0.425,0.203,0.203,0.203,0.203,6.419,0.866,0.596,0.401,0.463,0.414,0.655,6.6e-05,20,3,,,,
xgb,craig,0.5,0.429,0.643,0.75,0.0,0.0,0.0,0.0,4.144,0.023,0.597,0.626,0.834,0.869,0.858,1.7e-05,20,3,,,,
rf,craig,0.467,0.41,0.614,0.7,0.067,0.038,0.057,0.1,11.515,0.187,0.593,0.615,0.823,0.851,0.811,1.3e-05,20,3,,,,
svc,craig,0.5,0.429,0.643,0.75,0.0,0.0,0.0,0.0,3.778,0.001,0.5,0.458,0.774,0.845,0.646,2e-06,20,3,,,,
logreg,craig,0.667,0.599,0.682,0.7,0.236,0.24,0.188,0.187,5.798,0.012,0.645,0.546,0.676,0.624,0.722,0.0,20,3,,,,
mlp,craig,0.567,0.524,0.686,0.75,0.226,0.241,0.167,0.158,7.593,1.258,0.667,0.619,0.769,0.744,0.724,4e-05,20,3,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.102,0.027,0.253,0.138,0.143,0.138,0.125,2.7e-05,20,3,,,,
rf,lc,0.875,0.874,0.874,0.875,0.158,0.16,0.16,0.158,14.072,0.434,0.278,0.255,0.36,0.286,0.225,2.9e-05,20,3,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.747,0.003,0.317,0.148,0.133,0.148,0.187,6e-06,20,3,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.766,0.006,0.365,0.117,0.058,0.125,0.104,1e-06,20,3,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.876,0.048,0.287,0.142,0.135,0.142,0.144,6.5e-05,20,3,,,,
xgb,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,5.501,0.096,0.835,0.792,0.883,0.876,0.879,1.8e-05,20,4,,,,
rf,random,0.75,0.743,0.743,0.75,0.112,0.114,0.114,0.112,15.839,0.257,0.701,0.644,0.783,0.758,0.803,2.3e-05,20,4,,,,
svc,random,0.8,0.796,0.796,0.8,0.061,0.063,0.063,0.061,4.978,0.003,0.72,0.699,0.835,0.827,0.837,7e-06,20,4,,,,
logreg,random,0.775,0.773,0.773,0.775,0.094,0.095,0.095,0.094,7.358,0.007,0.762,0.724,0.844,0.833,0.838,0.0,20,4,,,,
mlp,random,0.75,0.743,0.743,0.75,0.137,0.149,0.149,0.137,8.189,0.032,0.731,0.679,0.81,0.792,0.815,7.3e-05,20,4,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.376,0.029,0.507,0.155,0.075,0.171,0.865,1.8e-05,20,4,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.933,0.458,0.5,0.134,0.042,0.155,0.833,2.5e-05,20,4,,,,
svc,k-means,0.725,0.718,0.718,0.725,0.2,0.207,0.207,0.2,3.06,0.003,0.792,0.715,0.827,0.807,0.874,5e-06,20,4,,,,
logreg,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,6.541,0.009,0.803,0.719,0.828,0.808,0.885,0.0,20,4,,,,
mlp,k-means,0.675,0.667,0.667,0.675,0.187,0.194,0.194,0.187,7.883,0.06,0.804,0.736,0.844,0.828,0.867,4.3e-05,20,4,,,,
xgb,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,4.126,0.027,0.82,0.8,0.892,0.888,0.887,2e-05,20,4,,,,
rf,ag,0.825,0.82,0.82,0.825,0.15,0.153,0.153,0.15,16.683,0.373,0.759,0.577,0.671,0.621,0.875,2.3e-05,20,4,,,,
svc,ag,0.65,0.634,0.634,0.65,0.184,0.188,0.188,0.184,6.306,0.003,0.627,0.642,0.824,0.835,0.843,8e-06,20,4,,,,
logreg,ag,0.8,0.797,0.797,0.8,0.15,0.152,0.152,0.15,3.053,0.014,0.608,0.555,0.712,0.671,0.685,0.0,20,4,,,,
mlp,ag,0.5,0.483,0.483,0.5,0.158,0.153,0.153,0.158,4.386,0.06,0.731,0.686,0.818,0.802,0.808,5.1e-05,20,4,,,,
xgb,k_center,0.775,0.771,0.771,0.775,0.166,0.166,0.166,0.166,7.618,0.061,0.651,0.52,0.633,0.576,0.766,2.5e-05,20,4,,,,
rf,k_center,0.75,0.741,0.741,0.75,0.137,0.139,0.139,0.137,16.241,0.422,0.565,0.314,0.327,0.315,0.802,3.4e-05,20,4,,,,
svc,k_center,0.55,0.49,0.49,0.55,0.061,0.098,0.098,0.061,6.764,0.002,0.5,0.135,0.043,0.156,0.454,8e-06,20,4,,,,
logreg,k_center,0.625,0.621,0.621,0.625,0.209,0.213,0.213,0.209,6.748,0.011,0.523,0.333,0.376,0.339,0.527,0.0,20,4,,,,
mlp,k_center,0.45,0.434,0.434,0.45,0.218,0.229,0.229,0.218,6.368,0.021,0.494,0.249,0.242,0.249,0.53,4.3e-05,20,4,,,,
xgb,craig,0.6,0.553,0.587,0.6,0.276,0.286,0.267,0.255,4.199,0.112,0.692,0.702,0.848,0.852,0.77,1.7e-05,20,4,,,,
rf,craig,0.617,0.527,0.567,0.6,0.18,0.179,0.162,0.122,11.711,0.267,0.66,0.68,0.842,0.852,0.801,1.9e-05,20,4,,,,
svc,craig,0.817,0.793,0.8,0.8,0.186,0.189,0.187,0.187,6.239,0.002,0.535,0.537,0.784,0.813,0.713,4e-06,20,4,,,,
logreg,craig,0.567,0.486,0.562,0.65,0.226,0.26,0.248,0.2,6.529,0.006,0.499,0.457,0.773,0.843,0.485,0.0,20,4,,,,
mlp,craig,0.583,0.519,0.575,0.6,0.224,0.201,0.212,0.2,7.207,0.034,0.672,0.648,0.802,0.789,0.761,4.6e-05,20,4,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.671,0.131,0.292,0.135,0.12,0.135,0.126,1.8e-05,20,4,,,,
rf,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,14.135,0.361,0.271,0.242,0.337,0.267,0.223,2.2e-05,20,4,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.173,0.002,0.344,0.116,0.065,0.122,0.11,4e-06,20,4,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.953,0.006,0.365,0.113,0.051,0.122,0.094,0.0,20,4,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.142,0.035,0.324,0.146,0.126,0.147,0.144,8.4e-05,20,4,,,,
xgb,random,0.85,0.843,0.843,0.85,0.082,0.09,0.09,0.082,7.653,0.043,0.823,0.727,0.83,0.809,0.887,2.2e-05,30,0,,,,
rf,random,0.8,0.798,0.798,0.8,0.113,0.115,0.115,0.113,16.653,0.427,0.782,0.686,0.8,0.773,0.854,3.2e-05,30,0,,,,
svc,random,0.733,0.709,0.709,0.733,0.062,0.077,0.077,0.062,7.237,0.004,0.743,0.756,0.876,0.879,0.878,7e-06,30,0,,,,
logreg,random,0.8,0.793,0.793,0.8,0.041,0.043,0.043,0.041,7.129,0.078,0.778,0.698,0.814,0.792,0.849,1e-06,30,0,,,,
mlp,random,0.717,0.714,0.714,0.717,0.113,0.114,0.114,0.113,4.434,0.098,0.752,0.658,0.779,0.748,0.828,1.3e-05,30,0,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.465,0.016,0.507,0.155,0.075,0.171,0.861,1.6e-05,30,0,,,,
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.713,0.321,0.5,0.134,0.042,0.155,0.901,2.2e-05,30,0,,,,
svc,k-means,0.767,0.762,0.762,0.767,0.033,0.036,0.036,0.033,2.59,0.004,0.8,0.786,0.885,0.882,0.909,8e-06,30,0,,,,
logreg,k-means,0.767,0.761,0.761,0.767,0.097,0.1,0.1,0.097,2.801,0.013,0.701,0.631,0.768,0.737,0.772,1e-06,30,0,,,,
mlp,k-means,0.7,0.696,0.696,0.7,0.085,0.085,0.085,0.085,7.165,0.023,0.759,0.713,0.834,0.821,0.859,3.3e-05,30,0,,,,
xgb,ag,0.9,0.896,0.896,0.9,0.082,0.088,0.088,0.082,4.18,0.032,0.82,0.792,0.886,0.881,0.893,3e-06,30,0,,,,
rf,ag,0.817,0.808,0.808,0.817,0.122,0.128,0.128,0.122,12.875,0.114,0.81,0.677,0.781,0.748,0.886,9e-06,30,0,,,,
svc,ag,0.633,0.623,0.623,0.633,0.085,0.084,0.084,0.085,4.528,0.004,0.758,0.728,0.849,0.84,0.856,7e-06,30,0,,,,
logreg,ag,0.85,0.846,0.846,0.85,0.097,0.101,0.101,0.097,7.225,0.016,0.617,0.555,0.706,0.663,0.674,1e-06,30,0,,,,
mlp,ag,0.6,0.597,0.597,0.6,0.062,0.061,0.061,0.062,7.548,0.042,0.702,0.65,0.79,0.767,0.789,2.7e-05,30,0,,,,
xgb,k_center,0.733,0.729,0.729,0.733,0.082,0.082,0.082,0.082,4.184,0.179,0.785,0.678,0.79,0.76,0.847,2e-05,30,0,,,,
rf,k_center,0.667,0.66,0.66,0.667,0.075,0.072,0.072,0.075,14.862,0.183,0.57,0.31,0.317,0.31,0.823,1.6e-05,30,0,,,,
svc,k_center,0.617,0.552,0.552,0.617,0.113,0.143,0.143,0.113,7.03,0.004,0.493,0.134,0.044,0.154,0.368,6e-06,30,0,,,,
logreg,k_center,0.583,0.567,0.567,0.583,0.167,0.165,0.165,0.167,3.979,0.009,0.488,0.138,0.052,0.156,0.545,1e-06,30,0,,,,
mlp,k_center,0.417,0.407,0.407,0.417,0.183,0.18,0.18,0.183,7.782,1.62,0.507,0.264,0.264,0.264,0.581,3.5e-05,30,0,,,,
xgb,craig,0.633,0.636,0.66,0.667,0.251,0.255,0.235,0.236,4.242,0.047,0.588,0.595,0.797,0.806,0.737,8e-06,30,0,,,,
rf,craig,0.583,0.582,0.601,0.6,0.299,0.288,0.281,0.291,13.978,0.385,0.737,0.675,0.804,0.783,0.803,2.5e-05,30,0,,,,
svc,craig,0.575,0.554,0.568,0.567,0.281,0.257,0.246,0.249,2.607,0.002,0.547,0.552,0.799,0.838,0.772,6e-06,30,0,,,,
logreg,craig,0.5,0.373,0.453,0.6,0.0,0.033,0.098,0.082,6.303,0.006,0.5,0.458,0.774,0.845,0.426,1e-06,30,0,,,,
mlp,craig,0.508,0.492,0.517,0.533,0.277,0.289,0.281,0.267,7.172,0.021,0.617,0.519,0.648,0.591,0.649,3.5e-05,30,0,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.389,0.036,0.235,0.126,0.129,0.127,0.119,1.6e-05,30,0,,,,
rf,lc,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,14.503,0.26,0.297,0.249,0.335,0.27,0.225,1.7e-05,30,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.317,0.003,0.314,0.151,0.14,0.152,0.182,6e-06,30,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.952,0.009,0.343,0.113,0.061,0.12,0.103,1e-06,30,0,,,,
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.086,0.721,0.298,0.181,0.202,0.182,0.179,5.4e-05,30,0,,,,
xgb,random,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,7.573,0.014,0.83,0.776,0.871,0.861,0.893,8e-06,30,1,,,,
rf,random,0.8,0.795,0.795,0.8,0.113,0.117,0.117,0.113,13.359,0.275,0.779,0.71,0.826,0.807,0.856,1.8e-05,30,1,,,,
svc,random,0.783,0.781,0.781,0.783,0.113,0.114,0.114,0.113,6.987,0.004,0.789,0.692,0.804,0.778,0.861,9e-06,30,1,,,,
logreg,random,0.767,0.765,0.765,0.767,0.122,0.123,0.123,0.122,6.192,0.006,0.785,0.698,0.812,0.788,0.854,1e-06,30,1,,,,
mlp,random,0.733,0.731,0.731,0.733,0.097,0.097,0.097,0.097,7.94,0.098,0.763,0.681,0.801,0.776,0.843,1.9e-05,30,1,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.237,0.034,0.758,0.599,0.703,0.655,0.882,1.9e-05,30,1,,,,
