model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k_center,0.425,0.392,0.392,0.425,0.073,0.061,0.061,0.073,6.58,0.021,0.53,0.27,0.265,0.27,0.574,5.4e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013315677642822266
xgb,craig,0.585,0.576,0.601,0.625,0.057,0.067,0.077,0.079,4.266,0.03,0.556,0.541,0.734,0.711,0.583,1.5e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013380050659179688
rf,craig,0.48,0.472,0.491,0.5,0.065,0.064,0.071,0.079,13.117,0.239,0.478,0.467,0.662,0.617,0.469,1.6e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013380050659179688
svc,craig,0.533,0.421,0.467,0.6,0.067,0.125,0.137,0.094,3.121,0.002,0.499,0.457,0.773,0.843,0.53,4e-06,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013380050659179688
logreg,craig,0.562,0.546,0.558,0.575,0.126,0.135,0.147,0.15,3.941,0.01,0.466,0.41,0.547,0.477,0.45,0.0,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013380050659179688
mlp,craig,0.528,0.519,0.537,0.55,0.12,0.124,0.131,0.127,8.338,0.058,0.487,0.459,0.634,0.577,0.479,9.8e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013380050659179688
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.793,0.035,0.16,0.101,0.116,0.101,0.098,1.7e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013740062713623047
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.93,0.42,0.204,0.152,0.194,0.157,0.112,2.8e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013740062713623047
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.257,0.006,0.343,0.303,0.415,0.341,0.272,5e-06,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013740062713623047
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.252,0.007,0.307,0.219,0.269,0.225,0.222,0.0,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013740062713623047
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.242,0.101,0.361,0.248,0.299,0.255,0.256,1.4e-05,40,2,1467.4507100582123,0,7.005385410638503e-07,0.0013740062713623047
xgb,random,0.812,0.811,0.811,0.812,0.105,0.107,0.107,0.105,7.786,0.053,0.793,0.703,0.815,0.792,0.853,1.7e-05,40,3,,,,
rf,random,0.788,0.785,0.785,0.788,0.085,0.087,0.087,0.085,15.982,0.332,0.804,0.736,0.844,0.828,0.869,2.4e-05,40,3,,,,
svc,random,0.738,0.728,0.728,0.738,0.1,0.104,0.104,0.1,6.383,0.005,0.764,0.755,0.87,0.868,0.869,9e-06,40,3,,,,
logreg,random,0.788,0.782,0.782,0.788,0.116,0.121,0.121,0.116,6.839,0.006,0.813,0.781,0.879,0.873,0.869,1e-06,40,3,,,,
mlp,random,0.662,0.657,0.657,0.662,0.064,0.068,0.068,0.064,6.923,0.061,0.748,0.656,0.779,0.748,0.811,5e-06,40,3,,,,
xgb,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.307,0.045,0.83,0.798,0.889,0.883,0.89,1.7e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013492107391357422
rf,k-means,0.888,0.887,0.887,0.888,0.073,0.073,0.073,0.073,15.851,0.303,0.811,0.722,0.829,0.808,0.871,2.1e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013492107391357422
svc,k-means,0.838,0.837,0.837,0.838,0.05,0.049,0.049,0.05,6.928,0.005,0.774,0.681,0.797,0.77,0.858,6e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013492107391357422
logreg,k-means,0.888,0.887,0.887,0.888,0.025,0.025,0.025,0.025,7.105,0.012,0.816,0.743,0.846,0.83,0.893,0.0,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013492107391357422
mlp,k-means,0.8,0.799,0.799,0.8,0.061,0.061,0.061,0.061,7.661,0.165,0.769,0.676,0.794,0.766,0.85,2.3e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013492107391357422
xgb,ag,0.95,0.95,0.95,0.95,0.061,0.061,0.061,0.061,4.848,0.021,0.831,0.799,0.889,0.884,0.885,1e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0016493797302246094
rf,ag,0.95,0.95,0.95,0.95,0.061,0.061,0.061,0.061,17.619,0.46,0.821,0.742,0.844,0.827,0.879,3.8e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0016493797302246094
svc,ag,0.825,0.825,0.825,0.825,0.1,0.1,0.1,0.1,6.973,0.005,0.782,0.682,0.796,0.768,0.857,8e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0016493797302246094
logreg,ag,0.85,0.849,0.849,0.85,0.064,0.065,0.065,0.064,6.958,0.384,0.763,0.645,0.76,0.723,0.854,0.0,40,3,888.9338140487671,0,7.053941415754258e-07,0.0016493797302246094
mlp,ag,0.738,0.734,0.734,0.738,0.092,0.098,0.098,0.092,7.888,0.131,0.759,0.643,0.759,0.723,0.846,4.1e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0016493797302246094
xgb,k_center,0.725,0.724,0.724,0.725,0.102,0.102,0.102,0.102,7.378,0.021,0.764,0.696,0.817,0.796,0.845,1.8e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0014276504516601562
rf,k_center,0.625,0.621,0.621,0.625,0.158,0.158,0.158,0.158,15.921,0.37,0.699,0.527,0.622,0.567,0.84,2.8e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0014276504516601562
svc,k_center,0.562,0.528,0.528,0.562,0.04,0.034,0.034,0.04,5.082,0.004,0.563,0.268,0.249,0.269,0.323,1e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0014276504516601562
logreg,k_center,0.588,0.583,0.583,0.588,0.129,0.128,0.128,0.129,3.843,0.005,0.538,0.274,0.268,0.274,0.618,1e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0014276504516601562
mlp,k_center,0.462,0.452,0.452,0.462,0.151,0.151,0.151,0.151,6.37,0.023,0.575,0.314,0.324,0.315,0.625,4.2e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0014276504516601562
xgb,craig,0.705,0.692,0.693,0.7,0.135,0.125,0.126,0.127,4.292,0.034,0.561,0.5,0.652,0.597,0.589,1.7e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013644695281982422
rf,craig,0.675,0.646,0.646,0.675,0.187,0.202,0.202,0.187,12.803,0.105,0.561,0.495,0.641,0.584,0.588,9e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013644695281982422
svc,craig,0.58,0.441,0.442,0.575,0.16,0.216,0.217,0.15,6.851,0.003,0.518,0.497,0.787,0.847,0.592,8e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013644695281982422
logreg,craig,0.642,0.625,0.627,0.65,0.107,0.128,0.133,0.122,6.958,0.005,0.435,0.426,0.614,0.555,0.417,0.0,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013644695281982422
mlp,craig,0.533,0.527,0.535,0.55,0.067,0.071,0.088,0.1,5.997,0.569,0.432,0.376,0.503,0.431,0.412,2e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013644695281982422
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.577,0.038,0.199,0.105,0.105,0.105,0.109,1e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013327598571777344
rf,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,14.977,0.117,0.19,0.144,0.186,0.148,0.112,9e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013327598571777344
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.616,0.004,0.302,0.259,0.351,0.283,0.205,9e-06,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013327598571777344
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,0.006,0.263,0.175,0.208,0.178,0.184,0.0,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013327598571777344
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.116,1.571,0.338,0.291,0.394,0.323,0.26,4.5e-05,40,3,888.9338140487671,0,7.053941415754258e-07,0.0013327598571777344
xgb,random,0.888,0.887,0.887,0.888,0.073,0.073,0.073,0.073,7.381,0.025,0.833,0.781,0.875,0.866,0.885,1.8e-05,40,4,,,,
rf,random,0.825,0.824,0.824,0.825,0.133,0.135,0.135,0.133,14.199,0.332,0.781,0.702,0.817,0.796,0.862,2.4e-05,40,4,,,,
svc,random,0.825,0.822,0.822,0.825,0.1,0.104,0.104,0.1,7.143,0.006,0.772,0.712,0.829,0.813,0.352,1.3e-05,40,4,,,,
logreg,random,0.838,0.835,0.835,0.838,0.102,0.105,0.105,0.102,6.946,0.007,0.786,0.722,0.835,0.818,0.856,0.0,40,4,,,,
mlp,random,0.762,0.762,0.762,0.762,0.1,0.1,0.1,0.1,6.751,0.127,0.768,0.692,0.811,0.788,0.848,3.1e-05,40,4,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.683,0.027,0.821,0.796,0.889,0.885,0.858,1.3e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013954639434814453
rf,k-means,0.938,0.937,0.937,0.938,0.097,0.097,0.097,0.097,14.114,0.114,0.787,0.707,0.82,0.799,0.865,1.1e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013954639434814453
svc,k-means,0.888,0.887,0.887,0.888,0.092,0.092,0.092,0.092,6.936,0.005,0.792,0.726,0.838,0.822,0.861,7e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013954639434814453
logreg,k-means,0.9,0.899,0.899,0.9,0.102,0.103,0.103,0.102,7.062,0.014,0.796,0.733,0.843,0.828,0.854,0.0,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013954639434814453
mlp,k-means,0.775,0.772,0.772,0.775,0.129,0.13,0.13,0.129,8.295,0.106,0.747,0.633,0.751,0.713,0.841,2.6e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013954639434814453
xgb,ag,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,4.277,0.034,0.831,0.8,0.89,0.885,0.875,1.7e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.001386404037475586
rf,ag,0.925,0.925,0.925,0.925,0.073,0.073,0.073,0.073,14.667,0.16,0.816,0.721,0.826,0.805,0.879,1.3e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.001386404037475586
svc,ag,0.762,0.762,0.762,0.762,0.15,0.15,0.15,0.15,6.847,0.006,0.708,0.566,0.677,0.625,0.811,7e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.001386404037475586
logreg,ag,0.788,0.786,0.786,0.788,0.102,0.102,0.102,0.102,6.986,0.005,0.735,0.644,0.769,0.736,0.808,0.0,40,4,634.8023037910461,0,7.52575109378168e-07,0.001386404037475586
mlp,ag,0.688,0.685,0.685,0.688,0.143,0.142,0.142,0.143,10.477,0.168,0.748,0.625,0.741,0.7,0.832,0.000157,40,4,634.8023037910461,0,7.52575109378168e-07,0.001386404037475586
xgb,k_center,0.675,0.671,0.671,0.675,0.092,0.09,0.09,0.092,6.812,0.021,0.69,0.566,0.685,0.634,0.788,1.7e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0014617443084716797
rf,k_center,0.612,0.601,0.601,0.612,0.1,0.1,0.1,0.1,14.603,0.261,0.719,0.591,0.706,0.659,0.805,1.8e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0014617443084716797
svc,k_center,0.612,0.598,0.598,0.612,0.047,0.044,0.044,0.047,7.168,0.004,0.555,0.288,0.286,0.288,0.59,1e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0014617443084716797
logreg,k_center,0.638,0.628,0.628,0.638,0.115,0.113,0.113,0.115,6.336,0.006,0.535,0.366,0.429,0.38,0.575,0.0,40,4,634.8023037910461,0,7.52575109378168e-07,0.0014617443084716797
mlp,k_center,0.525,0.521,0.521,0.525,0.109,0.108,0.108,0.109,7.353,0.083,0.544,0.369,0.43,0.381,0.57,9.8e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0014617443084716797
xgb,craig,0.677,0.664,0.666,0.675,0.187,0.193,0.192,0.187,4.207,0.026,0.442,0.231,0.231,0.231,0.37,5e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013933181762695312
rf,craig,0.607,0.59,0.59,0.6,0.142,0.142,0.142,0.146,16.128,0.367,0.436,0.223,0.219,0.223,0.379,2e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013933181762695312
svc,craig,0.665,0.639,0.637,0.65,0.123,0.131,0.131,0.122,6.895,0.002,0.441,0.198,0.173,0.2,0.524,8e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013933181762695312
logreg,craig,0.537,0.51,0.506,0.525,0.11,0.128,0.133,0.122,7.028,0.009,0.703,0.664,0.806,0.79,0.81,1e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013933181762695312
mlp,craig,0.545,0.51,0.503,0.525,0.125,0.128,0.131,0.122,6.205,0.78,0.646,0.556,0.692,0.643,0.719,3e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013933181762695312
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.53,0.035,0.246,0.104,0.083,0.105,0.122,1.7e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013608932495117188
rf,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,16.668,0.464,0.256,0.15,0.163,0.15,0.134,2.8e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013608932495117188
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.461,0.003,0.362,0.288,0.373,0.309,0.255,4e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013608932495117188
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.843,0.005,0.368,0.276,0.346,0.29,0.295,1e-06,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013608932495117188
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.996,3.019,0.385,0.319,0.42,0.35,0.343,3.4e-05,40,4,634.8023037910461,0,7.52575109378168e-07,0.0013608932495117188
xgb,random,0.9,0.899,0.899,0.9,0.045,0.046,0.046,0.045,7.482,0.02,0.832,0.743,0.843,0.825,0.895,1.6e-05,50,0,,,,
rf,random,0.86,0.858,0.858,0.86,0.058,0.06,0.06,0.058,17.451,0.442,0.817,0.715,0.82,0.796,0.88,3.1e-05,50,0,,,,
svc,random,0.82,0.816,0.816,0.82,0.051,0.052,0.052,0.051,7.203,0.005,0.79,0.752,0.86,0.852,0.87,1e-05,50,0,,,,
logreg,random,0.85,0.849,0.849,0.85,0.055,0.055,0.055,0.055,6.449,0.006,0.784,0.725,0.838,0.823,0.857,1e-06,50,0,,,,
mlp,random,0.82,0.819,0.819,0.82,0.081,0.082,0.082,0.081,8.193,0.137,0.749,0.662,0.785,0.756,0.824,4.3e-05,50,0,,,,
xgb,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,7.185,0.022,0.815,0.798,0.892,0.889,0.875,5e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013916492462158203
rf,k-means,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,12.722,0.254,0.809,0.746,0.851,0.837,0.867,1.8e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013916492462158203
svc,k-means,0.9,0.898,0.898,0.9,0.055,0.056,0.056,0.055,7.139,0.005,0.822,0.753,0.854,0.84,0.892,7e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013916492462158203
logreg,k-means,0.92,0.919,0.919,0.92,0.051,0.051,0.051,0.051,6.475,0.011,0.822,0.767,0.866,0.855,0.886,0.0,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013916492462158203
mlp,k-means,0.81,0.809,0.809,0.81,0.08,0.08,0.08,0.08,8.986,0.137,0.776,0.649,0.76,0.723,0.857,5e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013916492462158203
xgb,ag,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.313,0.029,0.816,0.798,0.891,0.888,0.878,8e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0014801025390625
rf,ag,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,16.662,0.313,0.809,0.746,0.851,0.837,0.871,2.2e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0014801025390625
svc,ag,0.91,0.91,0.91,0.91,0.02,0.02,0.02,0.02,7.252,0.008,0.806,0.739,0.846,0.83,0.879,7e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0014801025390625
logreg,ag,0.94,0.94,0.94,0.94,0.037,0.038,0.038,0.037,7.165,0.011,0.807,0.775,0.876,0.869,0.883,1e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0014801025390625
mlp,ag,0.78,0.776,0.776,0.78,0.051,0.053,0.053,0.051,4.877,0.178,0.782,0.663,0.775,0.74,0.86,1.5e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0014801025390625
xgb,k_center,0.77,0.766,0.766,0.77,0.06,0.063,0.063,0.06,7.327,0.035,0.828,0.796,0.888,0.882,0.9,2e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013823509216308594
rf,k_center,0.75,0.746,0.746,0.75,0.045,0.047,0.047,0.045,13.899,0.299,0.835,0.774,0.869,0.858,0.89,1.7e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013823509216308594
svc,k_center,0.64,0.631,0.631,0.64,0.073,0.08,0.08,0.073,7.321,0.005,0.573,0.297,0.294,0.297,0.567,1.1e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013823509216308594
logreg,k_center,0.62,0.613,0.613,0.62,0.087,0.093,0.093,0.087,4.209,0.005,0.578,0.312,0.319,0.312,0.704,1e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013823509216308594
mlp,k_center,0.57,0.564,0.564,0.57,0.098,0.099,0.099,0.098,5.212,0.064,0.6,0.347,0.37,0.349,0.693,2e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0013823509216308594
xgb,craig,0.668,0.677,0.725,0.74,0.147,0.164,0.148,0.15,4.269,0.039,0.555,0.45,0.566,0.501,0.58,2e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015285015106201172
rf,craig,0.643,0.609,0.642,0.64,0.081,0.071,0.071,0.08,14.883,0.105,0.473,0.232,0.22,0.232,0.547,8e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015285015106201172
svc,craig,0.598,0.596,0.663,0.68,0.164,0.188,0.149,0.147,7.08,0.002,0.579,0.461,0.572,0.509,0.587,7e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015285015106201172
logreg,craig,0.629,0.637,0.693,0.7,0.115,0.127,0.107,0.11,6.951,0.008,0.61,0.485,0.596,0.535,0.612,1e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015285015106201172
mlp,craig,0.66,0.667,0.725,0.74,0.091,0.093,0.075,0.08,7.48,0.039,0.663,0.519,0.625,0.569,0.689,2.6e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015285015106201172
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.401,0.019,0.242,0.1,0.078,0.101,0.117,8e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015366077423095703
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.3,0.32,0.195,0.125,0.147,0.127,0.113,2.2e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015366077423095703
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.466,0.005,0.278,0.261,0.372,0.296,0.192,7e-06,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015366077423095703
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.529,0.006,0.28,0.275,0.402,0.322,0.249,0.0,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015366077423095703
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.011,0.131,0.308,0.32,0.486,0.405,0.288,1.4e-05,50,0,1081.2439827919006,0,7.810641637071464e-07,0.0015366077423095703
xgb,random,0.87,0.868,0.868,0.87,0.051,0.052,0.052,0.051,6.741,0.021,0.761,0.73,0.849,0.841,0.852,1.2e-05,50,1,,,,
rf,random,0.84,0.839,0.839,0.84,0.066,0.067,0.067,0.066,14.743,0.352,0.822,0.75,0.851,0.836,0.879,2.4e-05,50,1,,,,
svc,random,0.79,0.785,0.785,0.79,0.08,0.083,0.083,0.08,3.506,0.008,0.772,0.658,0.772,0.738,0.837,1.2e-05,50,1,,,,
logreg,random,0.82,0.816,0.816,0.82,0.108,0.111,0.111,0.108,6.447,0.007,0.81,0.748,0.852,0.839,0.869,0.0,50,1,,,,
mlp,random,0.77,0.764,0.764,0.77,0.081,0.089,0.089,0.081,5.291,0.106,0.751,0.658,0.779,0.749,0.825,1.7e-05,50,1,,,,
xgb,k-means,0.96,0.96,0.96,0.96,0.049,0.049,0.049,0.049,7.22,0.023,0.83,0.806,0.894,0.891,0.882,6e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013170242309570312
rf,k-means,0.94,0.94,0.94,0.94,0.058,0.058,0.058,0.058,17.104,0.433,0.804,0.786,0.885,0.882,0.88,3e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013170242309570312
svc,k-means,0.9,0.9,0.9,0.9,0.071,0.071,0.071,0.071,7.115,0.007,0.802,0.715,0.824,0.803,0.86,8e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013170242309570312
logreg,k-means,0.9,0.9,0.9,0.9,0.063,0.063,0.063,0.063,2.79,0.011,0.772,0.702,0.82,0.8,0.856,0.0,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013170242309570312
mlp,k-means,0.81,0.809,0.809,0.81,0.097,0.098,0.098,0.097,7.875,0.174,0.75,0.664,0.787,0.758,0.835,1.4e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013170242309570312
xgb,ag,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,4.314,0.05,0.82,0.8,0.892,0.888,0.877,1.7e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0014486312866210938
rf,ag,0.91,0.909,0.909,0.91,0.02,0.02,0.02,0.02,14.86,0.26,0.807,0.752,0.856,0.844,0.875,1.9e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0014486312866210938
svc,ag,0.92,0.919,0.919,0.92,0.051,0.051,0.051,0.051,6.615,0.004,0.822,0.774,0.871,0.862,0.892,6e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0014486312866210938
logreg,ag,0.91,0.91,0.91,0.91,0.058,0.058,0.058,0.058,7.214,0.015,0.795,0.747,0.855,0.844,0.887,0.0,50,1,584.0684893131256,0,7.845662118637251e-07,0.0014486312866210938
mlp,ag,0.84,0.839,0.839,0.84,0.058,0.059,0.059,0.058,7.245,0.158,0.768,0.659,0.775,0.741,0.857,1.7e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0014486312866210938
xgb,k_center,0.78,0.779,0.779,0.78,0.068,0.067,0.067,0.068,7.257,0.035,0.839,0.763,0.859,0.844,0.894,2e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.001401662826538086
rf,k_center,0.7,0.697,0.697,0.7,0.084,0.087,0.087,0.084,11.834,0.141,0.81,0.764,0.866,0.856,0.886,1.1e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001401662826538086
svc,k_center,0.63,0.618,0.618,0.63,0.075,0.068,0.068,0.075,4.947,0.006,0.564,0.285,0.277,0.285,0.723,1e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001401662826538086
logreg,k_center,0.66,0.652,0.652,0.66,0.12,0.126,0.126,0.12,6.197,0.003,0.576,0.315,0.325,0.315,0.7,1e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.001401662826538086
mlp,k_center,0.59,0.584,0.584,0.59,0.073,0.072,0.072,0.073,4.532,0.056,0.583,0.334,0.353,0.335,0.703,1.2e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001401662826538086
xgb,craig,0.605,0.592,0.592,0.6,0.245,0.256,0.256,0.245,4.248,0.02,0.672,0.601,0.742,0.706,0.679,2e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013163089752197266
rf,craig,0.525,0.513,0.513,0.52,0.15,0.142,0.142,0.147,14.466,0.295,0.444,0.23,0.229,0.23,0.514,2.2e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013163089752197266
svc,craig,0.65,0.594,0.592,0.64,0.141,0.176,0.176,0.136,6.329,0.002,0.571,0.356,0.397,0.362,0.713,8e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013163089752197266
logreg,craig,0.69,0.647,0.646,0.68,0.15,0.187,0.187,0.147,6.961,0.006,0.584,0.401,0.468,0.417,0.753,1e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013163089752197266
mlp,craig,0.52,0.505,0.507,0.52,0.183,0.189,0.189,0.183,7.826,0.062,0.702,0.608,0.738,0.698,0.79,6.9e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.0013163089752197266
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.774,0.015,0.172,0.113,0.133,0.114,0.103,1.8e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001374959945678711
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,14.171,0.258,0.2,0.15,0.192,0.154,0.111,1.8e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001374959945678711
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.225,0.005,0.443,0.225,0.219,0.225,0.268,8e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.001374959945678711
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.958,0.008,0.361,0.145,0.109,0.148,0.194,1e-06,50,1,584.0684893131256,0,7.845662118637251e-07,0.001374959945678711
mlp,lc,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,7.968,1.266,0.434,0.142,0.078,0.152,0.24,1.8e-05,50,1,584.0684893131256,0,7.845662118637251e-07,0.001374959945678711
xgb,random,0.85,0.849,0.849,0.85,0.084,0.084,0.084,0.084,5.21,0.054,0.826,0.748,0.849,0.833,0.881,8e-06,50,2,,,,
rf,random,0.83,0.829,0.829,0.83,0.06,0.06,0.06,0.06,16.65,0.304,0.802,0.694,0.802,0.775,0.87,2.2e-05,50,2,,,,
svc,random,0.8,0.799,0.799,0.8,0.084,0.085,0.085,0.084,6.493,0.007,0.79,0.72,0.832,0.814,0.841,1e-05,50,2,,,,
